lastname,freq,race
rosenburg,6.37E-06,White (not Hispanic)
rosendale jr,6.37E-06,White (not Hispanic)
rosener,6.37E-06,White (not Hispanic)
rosenfeld,6.37E-06,White (not Hispanic)
rosenfeld romano,6.37E-06,White (not Hispanic)
rosenfelder,6.37E-06,White (not Hispanic)
rosenfield,6.37E-06,White (not Hispanic)
rosengarten,6.37E-06,White (not Hispanic)
rosengrants,6.37E-06,White (not Hispanic)
rosenhan,6.37E-06,White (not Hispanic)
rosenkrans,6.37E-06,White (not Hispanic)
rosenthaler,6.37E-06,White (not Hispanic)
rosenwolfe,6.37E-06,White (not Hispanic)
roser,6.37E-06,White (not Hispanic)
roses,6.37E-06,White (not Hispanic)
rosholm-davidson,6.37E-06,White (not Hispanic)
rosiere,6.37E-06,White (not Hispanic)
rosin,6.37E-06,White (not Hispanic)
rosing,6.37E-06,White (not Hispanic)
rosipajla,6.37E-06,White (not Hispanic)
roskam farnsworth,6.37E-06,White (not Hispanic)
roskopf,6.37E-06,White (not Hispanic)
roskowski,6.37E-06,White (not Hispanic)
rosol,6.37E-06,White (not Hispanic)
ross tellechea,6.37E-06,White (not Hispanic)
rossberg,6.37E-06,White (not Hispanic)
rosse,6.37E-06,White (not Hispanic)
rossell,6.37E-06,White (not Hispanic)
rosselot,6.37E-06,White (not Hispanic)
rossie,6.37E-06,White (not Hispanic)
rossier,6.37E-06,White (not Hispanic)
rossilli,6.37E-06,White (not Hispanic)
rossing,6.37E-06,White (not Hispanic)
rossiytsev,6.37E-06,White (not Hispanic)
rossler,6.37E-06,White (not Hispanic)
rossoll,6.37E-06,White (not Hispanic)
rossorelli,6.37E-06,White (not Hispanic)
rostad,6.37E-06,White (not Hispanic)
rosten,6.37E-06,White (not Hispanic)
roster,6.37E-06,White (not Hispanic)
rostron,6.37E-06,White (not Hispanic)
rostveit,6.37E-06,White (not Hispanic)
roswold,6.37E-06,White (not Hispanic)
roszel,6.37E-06,White (not Hispanic)
rota,6.37E-06,White (not Hispanic)
rotello,6.37E-06,White (not Hispanic)
roten,6.37E-06,White (not Hispanic)
rotenbakh,6.37E-06,White (not Hispanic)
roth-carter,6.37E-06,White (not Hispanic)
rothchild,6.37E-06,White (not Hispanic)
rothenberg,6.37E-06,White (not Hispanic)
rothenberger,6.37E-06,White (not Hispanic)
rothermal,6.37E-06,White (not Hispanic)
rothermel,6.37E-06,White (not Hispanic)
rothermich,6.37E-06,White (not Hispanic)
rothermund,6.37E-06,White (not Hispanic)
rothfield,6.37E-06,White (not Hispanic)
rothfuss,6.37E-06,White (not Hispanic)
rothleutner,6.37E-06,White (not Hispanic)
rothmeyer,6.37E-06,White (not Hispanic)
rothschild,6.37E-06,White (not Hispanic)
rothschild barleen,6.37E-06,White (not Hispanic)
rothweiler,6.37E-06,White (not Hispanic)
rotkovich,6.37E-06,White (not Hispanic)
rotman,6.37E-06,White (not Hispanic)
rotner,6.37E-06,White (not Hispanic)
rotondo,6.37E-06,White (not Hispanic)
rotsaert,6.37E-06,White (not Hispanic)
rott,6.37E-06,White (not Hispanic)
rotter,6.37E-06,White (not Hispanic)
rotthoff,6.37E-06,White (not Hispanic)
rottler,6.37E-06,White (not Hispanic)
rouault,6.37E-06,White (not Hispanic)
roubal,6.37E-06,White (not Hispanic)
roubicek,6.37E-06,White (not Hispanic)
roubideaux,6.37E-06,White (not Hispanic)
rouch,6.37E-06,White (not Hispanic)
rouco,6.37E-06,White (not Hispanic)
roueche,6.37E-06,White (not Hispanic)
roughen,6.37E-06,White (not Hispanic)
rougier,6.37E-06,White (not Hispanic)
rouillard,6.37E-06,White (not Hispanic)
rouille,6.37E-06,White (not Hispanic)
roulier,6.37E-06,White (not Hispanic)
roumell,6.37E-06,White (not Hispanic)
rounsefell,6.37E-06,White (not Hispanic)
rounsville,6.37E-06,White (not Hispanic)
rourke,6.37E-06,White (not Hispanic)
roussin,6.37E-06,White (not Hispanic)
routhier,6.37E-06,White (not Hispanic)
routkevitch,6.37E-06,White (not Hispanic)
routsong,6.37E-06,White (not Hispanic)
routt,6.37E-06,White (not Hispanic)
routzon,6.37E-06,White (not Hispanic)
rouzaud,6.37E-06,White (not Hispanic)
rovak,6.37E-06,White (not Hispanic)
rovelstad,6.37E-06,White (not Hispanic)
rovik,6.37E-06,White (not Hispanic)
rovinski,6.37E-06,White (not Hispanic)
rovnak,6.37E-06,White (not Hispanic)
rovnan,6.37E-06,White (not Hispanic)
rowcliffe,6.37E-06,White (not Hispanic)
rowe-gaddis,6.37E-06,White (not Hispanic)
rowe iii,6.37E-06,White (not Hispanic)
rowe iv,6.37E-06,White (not Hispanic)
rowledge,6.37E-06,White (not Hispanic)
rowles,6.37E-06,White (not Hispanic)
rowles birdsong,6.37E-06,White (not Hispanic)
rowsam,6.37E-06,White (not Hispanic)
rowse,6.37E-06,White (not Hispanic)
rowsell,6.37E-06,White (not Hispanic)
rowston-wolcott,6.37E-06,White (not Hispanic)
rowton,6.37E-06,White (not Hispanic)
roxbury,6.37E-06,White (not Hispanic)
roxby,6.37E-06,White (not Hispanic)
roy-finger,6.37E-06,White (not Hispanic)
roycraft,6.37E-06,White (not Hispanic)
roynon,6.37E-06,White (not Hispanic)
royse,6.37E-06,White (not Hispanic)
rozansky,6.37E-06,White (not Hispanic)
rozear,6.37E-06,White (not Hispanic)
rozenboom,6.37E-06,White (not Hispanic)
rozeski,6.37E-06,White (not Hispanic)
rozhon,6.37E-06,White (not Hispanic)
rozier,6.37E-06,White (not Hispanic)
rozmiarek,6.37E-06,White (not Hispanic)
rozo,6.37E-06,White (not Hispanic)
rozycki,6.37E-06,White (not Hispanic)
rozzi,6.37E-06,White (not Hispanic)
ruane,6.37E-06,White (not Hispanic)
rubaii,6.37E-06,White (not Hispanic)
rubalcaba,6.37E-06,White (not Hispanic)
rubald,6.37E-06,White (not Hispanic)
rubano,6.37E-06,White (not Hispanic)
rubba,6.37E-06,White (not Hispanic)
rubbelke,6.37E-06,White (not Hispanic)
rubeck,6.37E-06,White (not Hispanic)
rubenis,6.37E-06,White (not Hispanic)
rubesne,6.37E-06,White (not Hispanic)
rubiales,6.37E-06,White (not Hispanic)
rubick,6.37E-06,White (not Hispanic)
rubin-lovell,6.37E-06,White (not Hispanic)
rubner,6.37E-06,White (not Hispanic)
rubottom,6.37E-06,White (not Hispanic)
ruch,6.37E-06,White (not Hispanic)
ruchas,6.37E-06,White (not Hispanic)
ruckdeschel,6.37E-06,White (not Hispanic)
ruckhaus,6.37E-06,White (not Hispanic)
rucki,6.37E-06,White (not Hispanic)
rudakova,6.37E-06,White (not Hispanic)
ruddle,6.37E-06,White (not Hispanic)
rudebusch,6.37E-06,White (not Hispanic)
rudel,6.37E-06,White (not Hispanic)
rudichar,6.37E-06,White (not Hispanic)
rudicil,6.37E-06,White (not Hispanic)
rudisill,6.37E-06,White (not Hispanic)
rudlong,6.37E-06,White (not Hispanic)
rudman,6.37E-06,White (not Hispanic)
rudnik,6.37E-06,White (not Hispanic)
rudock,6.37E-06,White (not Hispanic)
rudosky,6.37E-06,White (not Hispanic)
rudyk,6.37E-06,White (not Hispanic)
ruebel,6.37E-06,White (not Hispanic)
ruebsamen,6.37E-06,White (not Hispanic)
ruede,6.37E-06,White (not Hispanic)
rueger,6.37E-06,White (not Hispanic)
ruegge,6.37E-06,White (not Hispanic)
ruell,6.37E-06,White (not Hispanic)
ruesch,6.37E-06,White (not Hispanic)
rueschenberg,6.37E-06,White (not Hispanic)
ruesewald,6.37E-06,White (not Hispanic)
rueter,6.37E-06,White (not Hispanic)
ruetschle,6.37E-06,White (not Hispanic)
rufe,6.37E-06,White (not Hispanic)
rufener,6.37E-06,White (not Hispanic)
ruffcorn,6.37E-06,White (not Hispanic)
ruffe,6.37E-06,White (not Hispanic)
ruffles,6.37E-06,White (not Hispanic)
rufien,6.37E-06,White (not Hispanic)
rufran,6.37E-06,White (not Hispanic)
ruggier,6.37E-06,White (not Hispanic)
ruggiero,6.37E-06,White (not Hispanic)
rugh,6.37E-06,White (not Hispanic)
ruh,6.37E-06,White (not Hispanic)
ruhl rising,6.37E-06,White (not Hispanic)
ruhmann,6.37E-06,White (not Hispanic)
ruhter,6.37E-06,White (not Hispanic)
ruiz-gonzalez,6.37E-06,White (not Hispanic)
ruiz-horsman,6.37E-06,White (not Hispanic)
rulapaugh,6.37E-06,White (not Hispanic)
ruley,6.37E-06,White (not Hispanic)
rullman,6.37E-06,White (not Hispanic)
rullman-meyer,6.37E-06,White (not Hispanic)
rumann,6.37E-06,White (not Hispanic)
rumbergs,6.37E-06,White (not Hispanic)
rumbles,6.37E-06,White (not Hispanic)
rumbley,6.37E-06,White (not Hispanic)
rumelhagen,6.37E-06,White (not Hispanic)
rumery,6.37E-06,White (not Hispanic)
rumin,6.37E-06,White (not Hispanic)
rumley,6.37E-06,White (not Hispanic)
rummell,6.37E-06,White (not Hispanic)
rummings,6.37E-06,White (not Hispanic)
runalls,6.37E-06,White (not Hispanic)
runberg,6.37E-06,White (not Hispanic)
runchel,6.37E-06,White (not Hispanic)
rundberget,6.37E-06,White (not Hispanic)
runden,6.37E-06,White (not Hispanic)
runes,6.37E-06,White (not Hispanic)
runia,6.37E-06,White (not Hispanic)
runion,6.37E-06,White (not Hispanic)
runnels,6.37E-06,White (not Hispanic)
runner,6.37E-06,White (not Hispanic)
runnion,6.37E-06,White (not Hispanic)
ruoff,6.37E-06,White (not Hispanic)
ruokyte,6.37E-06,White (not Hispanic)
ruonavaara,6.37E-06,White (not Hispanic)
ruonavar,6.37E-06,White (not Hispanic)
rupar,6.37E-06,White (not Hispanic)
ruple,6.37E-06,White (not Hispanic)
rupp greene,6.37E-06,White (not Hispanic)
ruppe,6.37E-06,White (not Hispanic)
ruppelt,6.37E-06,White (not Hispanic)
ruptak,6.37E-06,White (not Hispanic)
rusakevich,6.37E-06,White (not Hispanic)
ruscetta,6.37E-06,White (not Hispanic)
ruschena,6.37E-06,White (not Hispanic)
ruschmeyer,6.37E-06,White (not Hispanic)
ruschmeyer iii,6.37E-06,White (not Hispanic)
ruschmyer,6.37E-06,White (not Hispanic)
rusciano,6.37E-06,White (not Hispanic)
ruscio,6.37E-06,White (not Hispanic)
ruscko,6.37E-06,White (not Hispanic)
rusden,6.37E-06,White (not Hispanic)
rush-miller,6.37E-06,White (not Hispanic)
rushak,6.37E-06,White (not Hispanic)
rushin,6.37E-06,White (not Hispanic)
ruskamp,6.37E-06,White (not Hispanic)
ruske,6.37E-06,White (not Hispanic)
ruskey,6.37E-06,White (not Hispanic)
ruspil,6.37E-06,White (not Hispanic)
russ-crouch,6.37E-06,White (not Hispanic)
russell-kunz,6.37E-06,White (not Hispanic)
russell-ridings,6.37E-06,White (not Hispanic)
russell huddle,6.37E-06,White (not Hispanic)
russen,6.37E-06,White (not Hispanic)
russo-pearl,6.37E-06,White (not Hispanic)
russon,6.37E-06,White (not Hispanic)
russonnik,6.37E-06,White (not Hispanic)
rusta,6.37E-06,White (not Hispanic)
rustgi,6.37E-06,White (not Hispanic)
ruthardt,6.37E-06,White (not Hispanic)
ruther,6.37E-06,White (not Hispanic)
ruthven,6.37E-06,White (not Hispanic)
rutishauser,6.37E-06,White (not Hispanic)
rutjes,6.37E-06,White (not Hispanic)
rutkey,6.37E-06,White (not Hispanic)
rutsch,6.37E-06,White (not Hispanic)
rutten,6.37E-06,White (not Hispanic)
rutterbushrayment,6.37E-06,White (not Hispanic)
ruud,6.37E-06,White (not Hispanic)
ruyak,6.37E-06,White (not Hispanic)
ruybalid,6.37E-06,White (not Hispanic)
ruyle,6.37E-06,White (not Hispanic)
ruzic,6.37E-06,White (not Hispanic)
ruzkowski,6.37E-06,White (not Hispanic)
ryans,6.37E-06,White (not Hispanic)
ryans-oatman,6.37E-06,White (not Hispanic)
ryba,6.37E-06,White (not Hispanic)
rybakin,6.37E-06,White (not Hispanic)
rybarczyk,6.37E-06,White (not Hispanic)
rybczyk,6.37E-06,White (not Hispanic)
rybikov,6.37E-06,White (not Hispanic)
rybikova,6.37E-06,White (not Hispanic)
rybolt,6.37E-06,White (not Hispanic)
ryckman,6.37E-06,White (not Hispanic)
rydalch,6.37E-06,White (not Hispanic)
rydbom,6.37E-06,White (not Hispanic)
rydlund,6.37E-06,White (not Hispanic)
rye,6.37E-06,White (not Hispanic)
ryersonmerredith,6.37E-06,White (not Hispanic)
ryken,6.37E-06,White (not Hispanic)
rykerd,6.37E-06,White (not Hispanic)
rykowski,6.37E-06,White (not Hispanic)
rylant,6.37E-06,White (not Hispanic)
ryll,6.37E-06,White (not Hispanic)
ryncarz,6.37E-06,White (not Hispanic)
rynearson,6.37E-06,White (not Hispanic)
ryno,6.37E-06,White (not Hispanic)
rynone,6.37E-06,White (not Hispanic)
ryon,6.37E-06,White (not Hispanic)
rysdahl,6.37E-06,White (not Hispanic)
ryskamp,6.37E-06,White (not Hispanic)
ryssman,6.37E-06,White (not Hispanic)
rystedt,6.37E-06,White (not Hispanic)
ryzhkov,6.37E-06,White (not Hispanic)
rzonca,6.37E-06,White (not Hispanic)
saager,6.37E-06,White (not Hispanic)
saal,6.37E-06,White (not Hispanic)
saalfeld,6.37E-06,White (not Hispanic)
saam,6.37E-06,White (not Hispanic)
saarela,6.37E-06,White (not Hispanic)
saarinen,6.37E-06,White (not Hispanic)
saavedra,6.37E-06,White (not Hispanic)
saavedra-nielinger,6.37E-06,White (not Hispanic)
sabados,6.37E-06,White (not Hispanic)
sabala,6.37E-06,White (not Hispanic)
sabaliauskas,6.37E-06,White (not Hispanic)
sabar,6.37E-06,White (not Hispanic)
sabatino,6.37E-06,White (not Hispanic)
sabatka,6.37E-06,White (not Hispanic)
sabbatis,6.37E-06,White (not Hispanic)
sabel,6.37E-06,White (not Hispanic)
sabia,6.37E-06,White (not Hispanic)
sabol,6.37E-06,White (not Hispanic)
sabott,6.37E-06,White (not Hispanic)
sabre,6.37E-06,White (not Hispanic)
sabrowski,6.37E-06,White (not Hispanic)
saby,6.37E-06,White (not Hispanic)
saccomano,6.37E-06,White (not Hispanic)
sachaj,6.37E-06,White (not Hispanic)
sachetti,6.37E-06,White (not Hispanic)
sachse,6.37E-06,White (not Hispanic)
sachtjen,6.37E-06,White (not Hispanic)
sack gallup,6.37E-06,White (not Hispanic)
sackel,6.37E-06,White (not Hispanic)
sackerson,6.37E-06,White (not Hispanic)
sackmann,6.37E-06,White (not Hispanic)
sackrider,6.37E-06,White (not Hispanic)
saddler,6.37E-06,White (not Hispanic)
sade,6.37E-06,White (not Hispanic)
sadeghi,6.37E-06,White (not Hispanic)
sadira,6.37E-06,White (not Hispanic)
sadley,6.37E-06,White (not Hispanic)
sadlo,6.37E-06,White (not Hispanic)
sadozai,6.37E-06,White (not Hispanic)
sadun,6.37E-06,White (not Hispanic)
sadvar,6.37E-06,White (not Hispanic)
sadykhov,6.37E-06,White (not Hispanic)
saeed,6.37E-06,White (not Hispanic)
saeid,6.37E-06,White (not Hispanic)
saeman,6.37E-06,White (not Hispanic)
saeugling,6.37E-06,White (not Hispanic)
safai rad,6.37E-06,White (not Hispanic)
saffell,6.37E-06,White (not Hispanic)
safford,6.37E-06,White (not Hispanic)
saffran,6.37E-06,White (not Hispanic)
safi,6.37E-06,White (not Hispanic)
safran,6.37E-06,White (not Hispanic)
safranek,6.37E-06,White (not Hispanic)
safranka,6.37E-06,White (not Hispanic)
safron,6.37E-06,White (not Hispanic)
sagan,6.37E-06,White (not Hispanic)
sagarsee,6.37E-06,White (not Hispanic)
sagebaum,6.37E-06,White (not Hispanic)
sager-spoerri,6.37E-06,White (not Hispanic)
sageser,6.37E-06,White (not Hispanic)
saheb,6.37E-06,White (not Hispanic)
sahm,6.37E-06,White (not Hispanic)
sahnd,6.37E-06,White (not Hispanic)
sahud,6.37E-06,White (not Hispanic)
saidy,6.37E-06,White (not Hispanic)
saiers,6.37E-06,White (not Hispanic)
saigeon,6.37E-06,White (not Hispanic)
sailas,6.37E-06,White (not Hispanic)
sailers,6.37E-06,White (not Hispanic)
sailing,6.37E-06,White (not Hispanic)
sailors,6.37E-06,White (not Hispanic)
saine,6.37E-06,White (not Hispanic)
saint-oyant,6.37E-06,White (not Hispanic)
saint-peter,6.37E-06,White (not Hispanic)
saint-veltri,6.37E-06,White (not Hispanic)
saint clair,6.37E-06,White (not Hispanic)
saint jr,6.37E-06,White (not Hispanic)
saitta,6.37E-06,White (not Hispanic)
sajbel,6.37E-06,White (not Hispanic)
sajona-cronenberg,6.37E-06,White (not Hispanic)
sajsa,6.37E-06,White (not Hispanic)
saklak,6.37E-06,White (not Hispanic)
sakwerda-jeske,6.37E-06,White (not Hispanic)
salaber,6.37E-06,White (not Hispanic)
salafia,6.37E-06,White (not Hispanic)
salahdine,6.37E-06,White (not Hispanic)
salak,6.37E-06,White (not Hispanic)
salamea,6.37E-06,White (not Hispanic)
salamena,6.37E-06,White (not Hispanic)
salamida,6.37E-06,White (not Hispanic)
salamon,6.37E-06,White (not Hispanic)
salankey,6.37E-06,White (not Hispanic)
salbato,6.37E-06,White (not Hispanic)
salcido,6.37E-06,White (not Hispanic)
saldana,6.37E-06,White (not Hispanic)
saleeby,6.37E-06,White (not Hispanic)
salemi,6.37E-06,White (not Hispanic)
salemink,6.37E-06,White (not Hispanic)
saleny,6.37E-06,White (not Hispanic)
salgado orozco,6.37E-06,White (not Hispanic)
saliba,6.37E-06,White (not Hispanic)
salihagic,6.37E-06,White (not Hispanic)
salihovic,6.37E-06,White (not Hispanic)
saline,6.37E-06,White (not Hispanic)
salinger,6.37E-06,White (not Hispanic)
salis,6.37E-06,White (not Hispanic)
salka,6.37E-06,White (not Hispanic)
sall,6.37E-06,White (not Hispanic)
salli,6.37E-06,White (not Hispanic)
sallie,6.37E-06,White (not Hispanic)
sallinger,6.37E-06,White (not Hispanic)
salmela,6.37E-06,White (not Hispanic)
salmi,6.37E-06,White (not Hispanic)
salmons,6.37E-06,White (not Hispanic)
salovin khazem,6.37E-06,White (not Hispanic)
salsbury,6.37E-06,White (not Hispanic)
salsby,6.37E-06,White (not Hispanic)
salstrand,6.37E-06,White (not Hispanic)
saltarelli,6.37E-06,White (not Hispanic)
saltiel,6.37E-06,White (not Hispanic)
saltus,6.37E-06,White (not Hispanic)
saltz jr,6.37E-06,White (not Hispanic)
saltzgaber,6.37E-06,White (not Hispanic)
saltzman,6.37E-06,White (not Hispanic)
saltzmann,6.37E-06,White (not Hispanic)
salvator,6.37E-06,White (not Hispanic)
salvatore,6.37E-06,White (not Hispanic)
salvetti,6.37E-06,White (not Hispanic)
salvia,6.37E-06,White (not Hispanic)
salway,6.37E-06,White (not Hispanic)
salwei,6.37E-06,White (not Hispanic)
salzbrenner,6.37E-06,White (not Hispanic)
salzwedel,6.37E-06,White (not Hispanic)
sam,6.37E-06,White (not Hispanic)
samar,6.37E-06,White (not Hispanic)
samaras,6.37E-06,White (not Hispanic)
samber,6.37E-06,White (not Hispanic)
same,6.37E-06,White (not Hispanic)
samei,6.37E-06,White (not Hispanic)
samhouri,6.37E-06,White (not Hispanic)
sami,6.37E-06,White (not Hispanic)
samia,6.37E-06,White (not Hispanic)
samide,6.37E-06,White (not Hispanic)
sammakia,6.37E-06,White (not Hispanic)
sampaio,6.37E-06,White (not Hispanic)
sampang,6.37E-06,White (not Hispanic)
sample-reif,6.37E-06,White (not Hispanic)
sampsel,6.37E-06,White (not Hispanic)
samuelli,6.37E-06,White (not Hispanic)
san agustin,6.37E-06,White (not Hispanic)
san filippo,6.37E-06,White (not Hispanic)
san miguel,6.37E-06,White (not Hispanic)
sanaei,6.37E-06,White (not Hispanic)
sanata,6.37E-06,White (not Hispanic)
sanazaro,6.37E-06,White (not Hispanic)
sanchez-payne,6.37E-06,White (not Hispanic)
sanchez santaolalla,6.37E-06,White (not Hispanic)
sanchez whitcomb,6.37E-06,White (not Hispanic)
sanchezmedel,6.37E-06,White (not Hispanic)
sancken,6.37E-06,White (not Hispanic)
sandaker,6.37E-06,White (not Hispanic)
sandau,6.37E-06,White (not Hispanic)
sandbach,6.37E-06,White (not Hispanic)
sandberg-lee,6.37E-06,White (not Hispanic)
sandblade,6.37E-06,White (not Hispanic)
sandbom,6.37E-06,White (not Hispanic)
sandefur,6.37E-06,White (not Hispanic)
sander-cederlof,6.37E-06,White (not Hispanic)
sanderlin,6.37E-06,White (not Hispanic)
sanders-casias,6.37E-06,White (not Hispanic)
sandersen,6.37E-06,White (not Hispanic)
sandgren,6.37E-06,White (not Hispanic)
sandhagen,6.37E-06,White (not Hispanic)
sandhaus,6.37E-06,White (not Hispanic)
sandhoff,6.37E-06,White (not Hispanic)
sandifer,6.37E-06,White (not Hispanic)
sandillo,6.37E-06,White (not Hispanic)
sandin,6.37E-06,White (not Hispanic)
sandler,6.37E-06,White (not Hispanic)
sandlin,6.37E-06,White (not Hispanic)
sandos,6.37E-06,White (not Hispanic)
sandoval fairclough,6.37E-06,White (not Hispanic)
sandrey,6.37E-06,White (not Hispanic)
sandrovich,6.37E-06,White (not Hispanic)
sandry,6.37E-06,White (not Hispanic)
sandstrom,6.37E-06,White (not Hispanic)
sandvold,6.37E-06,White (not Hispanic)
sanek,6.37E-06,White (not Hispanic)
sanera,6.37E-06,White (not Hispanic)
sanfelice,6.37E-06,White (not Hispanic)
sanfilippo,6.37E-06,White (not Hispanic)
sanford-white,6.37E-06,White (not Hispanic)
sanguinette,6.37E-06,White (not Hispanic)
sanmugam,6.37E-06,White (not Hispanic)
sannella,6.37E-06,White (not Hispanic)
sannino,6.37E-06,White (not Hispanic)
