postcode,country,primary_care_trust,longitude,latitude
ML9 2PY,Scotland,South Lanarkshire Community Health Partnership,-3.963777,55.732051
SA31 1QF,Wales,Hywel Dda University Health Board,-4.30003,51.865184
CV23 8DQ,England,Warwickshire,-1.280952,52.298567
KT17 1JU,England,Surrey,-0.251905,51.344814
IP1 3BN,England,Suffolk,1.155864,52.058469
DE73 8FZ,England,Derbyshire County,-1.431879,52.824923
DE22 3GL,England,Derby City,-1.498857,52.925259
DE73 8GH,England,Derbyshire County,-1.43204,52.822793
KT6 6NP,England,Kingston,-0.306135,51.388794
NW10 7PN,England,Ealing,-0.284334,51.537447
GU2 8ND,England,Surrey,-0.613064,51.249607
BS8 4AY,England,Bristol,-2.623546,51.455147
DE12 6LT,England,Derbyshire County,-1.559578,52.738581
ST5 9HS,England,North Staffordshire,-2.233315,53.022341
SS9 2UE,England,South East Essex,0.642212,51.547972
LS12 6HA,England,Leeds,-1.621037,53.774711
WA10 5RA,England,Halton and St Helens,-2.772457,53.449099
PL30 4NY,England,Cornwall and Isles of Scilly,-4.689452,50.552038
KT12 4EL,England,Surrey,-0.426842,51.355055
BL8 3HW,England,Bury,-2.344229,53.609234
RG27 8EE,England,Hampshire,-0.901087,51.29563
ML11 8NH,Scotland,South Lanarkshire Community Health Partnership,-3.568013,55.696341
NW6 9UZ,England,Brent Teaching,-0.194644,51.535966
SP6 1NA,England,Hampshire,-1.783522,50.946451
DE55 5LU,England,Derbyshire County,-1.347746,53.14249
UB8 2DQ,England,Hillingdon,-0.477352,51.53894
ST13 5EH,England,North Staffordshire,-2.030639,53.105347
TF9 2BY,England,Shropshire County,-2.497308,52.821325
SA3 4HR,Wales,Swansea Bay University Health Board,-3.989872,51.566656
BA4 5LH,England,Somerset,-2.544236,51.191267
GL52 9HU,England,Gloucestershire,-2.045009,51.944775
CM24 8UD,England,West Essex,0.212535,51.894785
RM14 1RF,England,Havering,0.263666,51.568989
DL14 6LR,England,County Durham,-1.684449,54.654255
NN9 6EF,England,Northamptonshire Teaching,-0.544127,52.340757
SO45 2GJ,England,Hampshire,-1.382029,50.827349
EX1 3GF,England,Devon,-3.480522,50.729025
GU27 2DB,England,Surrey,-0.692145,51.104408
BT29 4BN,Northern Ireland,Northern,-6.20895,54.637475
N14 7HS,England,Enfield,-0.125577,51.618627
SK9 3DN,England,Central and Eastern Cheshire,-2.220419,53.345733
SA10 9PL,Wales,Powys Teaching Health Board,-3.667818,51.790967
CW7 3BX,England,Central and Eastern Cheshire,-2.487662,53.191336
S8 7FA,England,Sheffield,-1.495957,53.323975
DL11 6JD,England,North Yorkshire and York,-1.967079,54.381954
TQ7 3AA,England,Devon,-3.836987,50.29088
BH21 2FF,England,Dorset,-1.972878,50.793308
SO19 5ES,England,Southampton City,-1.352697,50.913402
SA1 6JY,Wales,Swansea Bay University Health Board,-3.957511,51.624483
BS8 2ET,England,Bristol,-2.613066,51.463529
HA8 5FJ,England,Harrow,-0.278209,51.608232
PL20 6DP,England,Devon,-4.084011,50.49332
TA20 2HT,England,Somerset,-2.954601,50.865104
DA11 0AB,England,West Kent,0.366364,51.442629
CT19 5LX,England,Eastern and Coastal Kent,1.160922,51.093431
IP22 5RJ,England,Norfolk,1.080886,52.381778
IP7 9BW,England,Suffolk,0.953461,52.043529
HR2 6RA,England,Herefordshire,-2.697557,52.041166
BN11 9JA,England,West Sussex,-0.37069,50.814132
LU2 7PH,England,Luton,-0.418805,51.887286
E15 3AA,England,Newham,0.006017,51.527066
TF1 2NE,England,Telford and Wrekin,-2.509325,52.695179
LL65 3PJ,Wales,Betsi Cadwaladr University Health Board,-4.53885,53.276143
RH15 0NJ,England,West Sussex,-0.113537,50.961228
SO19 0NQ,England,Southampton City,-1.344914,50.895311
IP14 3RG,England,Suffolk,0.970601,52.235207
WV4 5PH,England,Wolverhampton City,-2.159918,52.556888
WV5 8DN,England,South Staffordshire,-2.193992,52.541704
SP11 0BX,England,Hampshire,-1.460905,51.281782
SN2 7ND,England,Swindon,-1.759682,51.585606
YO14 9GN,England,North Yorkshire and York,-0.286753,54.178657
LS3 1JB,England,Leeds,-1.564944,53.802321
BT71 5EH,Northern Ireland,Southern,-6.66108,54.545368
HP27 9JQ,England,Buckinghamshire,-0.830008,51.73432
TR1 1EJ,England,Cornwall and Isles of Scilly,-5.049084,50.265216
CF14 5LR,Wales,Cardiff and Vale University Health Board,-3.18331,51.52016
IV17 0ST,Scotland,Highland Health and Social Care Partnership,-4.248948,57.696886
DD1 3DD,Scotland,Dundee Community Health Partnership,-2.966715,56.461165
WV3 0JE,England,Wolverhampton City,-2.144732,52.576587
M21 9FT,England,Manchester Teaching,-2.286029,53.437574
BS1 5AL,England,Bristol,-2.604538,51.455418
SP4 9LR,England,Wiltshire,-1.738673,51.191012
RH19 4YT,England,West Sussex,-0.009743,51.125872
IG8 7EY,England,Redbridge,0.039783,51.606133
PO15 5DZ,England,Hampshire,-1.233248,50.859182
EN6 3LR,England,Hertfordshire,-0.24543,51.690614
BN23 6PT,England,East Sussex Downs and Weald,0.288669,50.795903
BA2 6BS,England,Bath and North East Somerset,-2.344926,51.38251
NE63 0HF,England,Northumberland,-1.56409,55.177742
TF1 2AF,England,Telford and Wrekin,-2.529072,52.702033
WC1N 2JB,England,Camden,-0.114077,51.521803
LL55 4RP,Wales,Betsi Cadwaladr University Health Board,-4.188726,53.139335
DT8 3NN,England,Dorset,-2.706959,50.812066
NG5 8QD,England,Nottinghamshire County Teaching,-1.106388,53.010074
NE36 0AZ,England,South Tyneside,-1.456881,54.940129
SY23 3LS,Wales,Hywel Dda University Health Board,-3.972904,52.402857
AL7 2LF,England,Hertfordshire,-0.176454,51.796773
TQ7 4QS,England,Devon,-3.798681,50.321951
YO21 2DA,England,North Yorkshire and York,-0.942654,54.463485
CF38 1HN,Wales,Cwm Taf Morgannwg University Health Board,-3.31972,51.571092
LD3 7DJ,Wales,Powys Teaching Health Board,-3.39081,51.947175
LE11 3SR,England,Leicestershire County and Rutland,-1.236228,52.7575
WA8 7JP,England,Halton and St Helens,-2.738417,53.364272
BT26 6BH,Northern Ireland,South Eastern,-6.007906,54.439441
NE23 6UL,England,Northumberland,-1.588678,55.084696
SW20 9EW,England,Sutton and Merton,-0.2106,51.409405
EX4 6NN,England,Devon,-3.525637,50.726374
BL0 9FQ,England,Bury,-2.315358,53.635101
SL2 5JB,England,Berkshire East,-0.580173,51.518243
HP3 9WA,England,Hertfordshire,-0.462429,51.735903
KT19 9UZ,England,Surrey,-0.263088,51.350862
BT14 7NX,Northern Ireland,Belfast,-5.964719,54.617514
KA8 9HX,Scotland,South Ayrshire Community Health Partnership,-4.613571,55.478018
TA20 4NX,England,Dorset,-2.872901,50.832767
HA3 3NT,England,Harrow,-0.329664,51.585229
BT94 4EW,Northern Ireland,Western,-7.403704,54.313319
AL5 5EB,England,Hertfordshire,-0.33579,51.842027
CF11 8HQ,Wales,Cardiff and Vale University Health Board,-3.204256,51.477685
SY23 4DB,Wales,Hywel Dda University Health Board,-4.080546,52.374564
CF63 1NG,Wales,Cardiff and Vale University Health Board,-3.247487,51.418102
CM13 3PT,England,South West Essex,0.35451,51.595566
CM11 1BT,England,South West Essex,0.430655,51.634875
CH2 4HZ,England,Western Cheshire,-2.880972,53.260279
KA9 1RT,Scotland,South Ayrshire Community Health Partnership,-4.615877,55.493941
BD23 3DF,England,North Yorkshire and York,-2.042408,53.944147
WV5 8HG,England,South Staffordshire,-2.210161,52.530083
SN15 5AU,England,Wiltshire,-1.991235,51.579755
SE10 8BQ,England,Greenwich Teaching,-0.019039,51.475559
CO5 0RG,England,North East Essex,0.754837,51.806864
CF44 6LP,Wales,Cwm Taf Morgannwg University Health Board,-3.420609,51.695481
DY4 7SY,England,Sandwell,-2.058739,52.515907
LN5 7LA,England,Lincolnshire Teaching,-0.538235,53.221098
NN4 6AD,England,Northamptonshire Teaching,-0.880892,52.207264
SA11 3RZ,Wales,Swansea Bay University Health Board,-3.789451,51.648846
SE17 1PF,England,Southwark,-0.088976,51.492232
PA65 6BE,Scotland,Argyll and Bute Community Health Partnership,-5.714294,56.47845
PO18 8QN,England,West Sussex,-0.863285,50.819817
W11 3JR,England,Kensington and Chelsea,-0.194953,51.50909
TR16 4FA,England,Cornwall and Isles of Scilly,-5.233834,50.244672
SK11 7SJ,England,Central and Eastern Cheshire,-2.121773,53.249174
DE22 2SF,England,Derby City,-1.489409,52.948277
CV4 9DZ,England,Coventry Teaching,-1.573056,52.404243
WD25 7AA,England,Hertfordshire,-0.414631,51.686415
SE20 8NQ,England,Bromley,-0.064896,51.41584
SE19 1HQ,England,Southwark,-0.083022,51.426704
DH6 2NF,England,County Durham,-1.375383,54.762919
HR1 4BJ,England,Herefordshire,-2.602981,52.077139
GU27 2DF,England,Surrey,-0.697121,51.099131
IG10 9GH,England,West Essex,0.086895,51.646483
UB6 7RJ,England,Ealing,-0.319048,51.53828
SE16 4JF,England,Southwark,-0.056771,51.500884
L37 2LG,England,Sefton,-3.08401,53.553483
CH62 1EG,England,Wirral,-2.993076,53.36557
SW18 5UQ,England,Wandsworth,-0.205689,51.447791
NG18 4YD,England,Nottinghamshire County Teaching,-1.182228,53.134258
NN8 2PA,England,Northamptonshire Teaching,-0.69851,52.292066
CO9 2QZ,England,Mid Essex,0.63058,51.975058
GL14 2DN,England,Gloucestershire,-2.498446,51.819787
PE26 2TE,England,Cambridgeshire,-0.140844,52.486117
WF16 0DG,England,Kirklees,-1.662344,53.707837
LS21 2HR,England,North Yorkshire and York,-1.729405,53.918865
SA39 9EG,Wales,Hywel Dda University Health Board,-4.195153,52.006598
GU34 2QS,England,Hampshire,-0.956537,51.157421
HD1 3SW,England,Kirklees,-1.799822,53.635239
LA13 0BU,England,Cumbria Teaching,-3.19975,54.117125
TN33 0PF,England,Hastings and Rother,0.53671,50.943164
SS0 7DY,England,South East Essex,0.694077,51.543693
HU11 4BQ,England,East Riding of Yorkshire,-0.25788,53.790278
LE2 1FJ,England,Leicester City,-1.116367,52.627689
BL6 5QE,England,Bolton Teaching,-2.550076,53.598164
LE14 4EL,England,Leicestershire County and Rutland,-0.85131,52.849439
SE18 6QF,England,Greenwich Teaching,0.061985,51.488487
LS17 5LZ,England,Leeds,-1.562091,53.847304
BS16 3SG,England,Bristol,-2.530174,51.479084
PE32 2BL,England,Norfolk,0.670265,52.724546
BL8 3AB,England,Bury,-2.332934,53.599001
OX15 4JA,England,Oxfordshire,-1.398258,52.024731
ML6 9RT,Scotland,North Lanarkshire Community Health Partnership,-3.980013,55.852853
SA13 2EH,Wales,Swansea Bay University Health Board,-3.77158,51.592727
BN20 7HP,England,East Sussex Downs and Weald,0.279716,50.758308
B14 4SN,England,South Birmingham,-1.873859,52.412992
AL5 5AQ,England,Hertfordshire,-0.336064,51.822393
PE3 9RD,England,Peterborough,-0.274571,52.580219
CF24 0ET,Wales,Cardiff and Vale University Health Board,-3.162902,51.481745
WD7 9EN,England,Hertfordshire,-0.276751,51.687899
EH51 0BB,Scotland,Falkirk Community Health Partnership,-3.625672,56.01072
ST7 2BP,England,Central and Eastern Cheshire,-2.306109,53.101829
LE4 0HB,England,Leicester City,-1.149059,52.652211
OX1 1PG,England,Oxfordshire,-1.260983,51.74972
EN3 6TW,England,Enfield,-0.041874,51.679794
AB12 4TN,Scotland,Aberdeenshire Community Health Partnership,-2.140659,57.061234
W8 6HR,England,Kensington and Chelsea,-0.199979,51.496012
RG19 4GZ,England,Berkshire West,-1.243691,51.396579
WR11 2QG,England,Worcestershire,-1.964896,52.089933
LE16 9TP,England,Leicestershire County and Rutland,-0.988031,52.474144
ST8 6QY,England,North Staffordshire,-2.174019,53.127912
NW9 8BP,England,Brent Teaching,-0.257023,51.577301
YO25 5AS,England,East Riding of Yorkshire,-0.445618,54.012547
WA10 5LN,England,Halton and St Helens,-2.780094,53.462398
CV9 2HS,England,Warwickshire,-1.621744,52.570939
S12 2AA,England,Sheffield,-1.427084,53.360402
YO25 5PD,England,East Riding of Yorkshire,-0.425434,54.002745
LS16 7RY,England,Leeds,-1.606012,53.856076
GU1 2JY,England,Surrey,-0.55334,51.243705
DN11 9NP,England,Doncaster,-1.113085,53.430474
CF5 2EW,Wales,Cardiff and Vale University Health Board,-3.236276,51.499319
EX6 7NA,England,Devon,-3.646445,50.653378
CA15 7QL,England,Cumbria Teaching,-3.485972,54.707526
LA2 0AE,England,North Lancashire Teaching,-2.820255,54.0285
BS20 8NN,England,North Somerset,-2.800966,51.474381
SK23 0NS,England,Derbyshire County,-1.906358,53.322539
DN5 0JH,England,Doncaster,-1.148738,53.554076
RM17 6UQ,England,South West Essex,0.33903,51.479106
WN7 1NR,England,"Ashton, Leigh and Wigan",-2.516589,53.503845
ST4 6ET,England,Stoke on Trent,-2.210217,53.012083
SN3 2HP,England,Swindon,-1.755707,51.554326
CF32 8EH,Wales,Cwm Taf Morgannwg University Health Board,-3.585417,51.608905
ME15 8QQ,England,West Kent,0.558152,51.249004
WD3 6ES,England,Buckinghamshire,-0.52022,51.675146
NW2 2BP,England,Barnet,-0.20133,51.559753
BD18 2NF,England,Bradford and Airedale Teaching,-1.765921,53.833949
CW5 7BP,England,Central and Eastern Cheshire,-2.51462,53.062555
BL0 0HZ,England,East Lancashire Teaching,-2.306113,53.678376
NG11 8NQ,England,Nottingham City,-1.203614,52.90041
IV1 3XT,Scotland,Highland Health and Social Care Partnership,-4.261619,57.503458
DL7 9QN,England,North Yorkshire and York,-1.49148,54.323352
CB4 1LA,England,Cambridgeshire,0.127064,52.21667
CR5 1LL,England,Croydon,-0.122334,51.303124
S73 0RU,England,Barnsley,-1.388035,53.51528
N4 3PX,England,Islington,-0.112019,51.569042
DH3 2AH,England,Gateshead,-1.577086,54.880857
M7 3NY,England,Salford,-2.27146,53.515835
TS23 2RQ,England,Stockton-on-Tees Teaching,-1.292503,54.604916
G81 3RW,Scotland,West Dunbartonshire Community Health and Care Partnership,-4.421311,55.916638
DL5 4QX,England,County Durham,-1.572341,54.630734
HU12 8TH,England,East Riding of Yorkshire,-0.217908,53.754453
WD23 4JZ,England,Hertfordshire,-0.346686,51.638603
CF14 7XZ,Wales,Cardiff and Vale University Health Board,-3.247329,51.52001
GU15 4ER,England,Surrey,-0.728935,51.346367
NN17 2AH,England,Northamptonshire Teaching,-0.69999,52.502176
RH11 9JL,England,West Sussex,-0.208943,51.094551
LE10 0XH,England,Leicestershire County and Rutland,-1.389244,52.539403
CV31 9PE,England,Warwickshire,-1.532762,52.286522
HS2 9PA,Scotland,Western Isles Community Health and Social Care Partnership,-6.500705,58.150588
LS17 5PH,England,Leeds,-1.543183,53.838893
SK22 4QR,England,Derbyshire County,-2.002636,53.393206
EN6 1NB,England,Hertfordshire,-0.189691,51.710986
B60 3PJ,England,Worcestershire,-2.072472,52.318793
NE24 3RB,England,Northumberland,-1.526337,55.111922
GU34 5ET,England,Hampshire,-1.021281,51.125269
TA2 6JQ,England,Somerset,-3.11184,51.026964
SM4 5RE,England,Sutton and Merton,-0.200768,51.39359
NN7 4DZ,England,Northamptonshire Teaching,-0.999572,52.242009
SO50 5FS,England,Hampshire,-1.358838,50.961591
PO2 9SS,England,Portsmouth City Teaching,-1.075594,50.83188
CV6 2GN,England,Coventry Teaching,-1.527391,52.447806
CT21 4JE,England,Eastern and Coastal Kent,1.065373,51.076061
TW5 9DX,England,Hounslow,-0.390837,51.481197
OX2 0JJ,England,Oxfordshire,-1.295182,51.753598
BA4 5XD,England,Somerset,-2.554923,51.191142
HG3 2TB,England,North Yorkshire and York,-1.565282,54.005861
SS4 3AB,England,South East Essex,0.689035,51.598796
DT9 5BG,England,Somerset,-2.47289,50.970519
DN4 8TN,England,Doncaster,-1.141602,53.49417
LE3 5EQ,England,Leicester City,-1.149705,52.643315
NP19 7DR,Wales,Aneurin Bevan University Health Board,-2.984403,51.599336
BT40 3RA,Northern Ireland,Northern,-5.715594,54.778569
BN14 9NW,England,West Sussex,-0.372964,50.840108
BN2 8XG,England,Brighton and Hove City,-0.058672,50.804823
NG17 1LP,England,Nottinghamshire County Teaching,-1.277337,53.117291
PO13 9EZ,England,Hampshire,-1.190496,50.7992
DL10 4DN,England,North Yorkshire and York,-1.736797,54.404213
BB1 2EE,England,Blackburn with Darwen Teaching,-2.453623,53.731763
ST7 2LB,England,Central and Eastern Cheshire,-2.326675,53.093943
ST19 5FF,England,South Staffordshire,-2.113595,52.725946
DL9 3NX,England,North Yorkshire and York,-1.707674,54.354428
CH41 1HN,England,Wirral,-3.038369,53.40257
DD7 7AP,Scotland,Angus Community Health Partnership,-2.715152,56.502669
NG5 6HZ,England,Nottinghamshire County Teaching,-1.13662,53.001586
CH4 0FE,Wales,Betsi Cadwaladr University Health Board,-2.999711,53.16093
LN12 1LY,England,Lincolnshire Teaching,0.254388,53.350634
KA5 5JX,Scotland,East Ayrshire Community Health Partnership,-4.34939,55.493785
CW10 9QQ,England,Central and Eastern Cheshire,-2.441558,53.199195
IP12 1JG,England,Suffolk,1.307071,52.1041
SN6 7PE,England,Swindon,-1.705533,51.636212
HD7 6HL,England,Kirklees,-1.934241,53.593057
NN2 6BE,England,Northamptonshire Teaching,-0.902019,52.246078
WA14 5GJ,England,Trafford,-2.364398,53.399249
G13 3LS,Scotland,Glasgow City Community Health Partnership,-4.349349,55.894575
LE4 3GD,England,Leicestershire County and Rutland,-1.130242,52.681246
PE8 6XW,England,Northamptonshire Teaching,-0.511106,52.566167
NG16 9AL,England,Nottinghamshire County Teaching,-1.318705,53.0201
DN5 0DR,England,Doncaster,-1.14687,53.54636
B32 3TL,England,South Birmingham,-1.996705,52.443103
WC1X 8XG,England,Camden,-0.116699,51.52526
BS22 6YA,England,North Somerset,-2.923113,51.35736
DD10 9BX,Scotland,Angus Community Health Partnership,-2.466543,56.726545
SN25 4WE,England,Swindon,-1.800602,51.604996
DG8 8NF,Scotland,Dumfries and Galloway Community Health Partnership,-4.498635,54.722533
UB7 9GD,England,Hillingdon,-0.45986,51.50805
L24 6SZ,England,Liverpool,-2.828337,53.344688
DL2 1QY,England,Darlington,-1.492432,54.488226
BS10 7EA,England,Bristol,-2.618572,51.508583
LA18 5ER,England,Cumbria Teaching,-3.281089,54.208091
NG9 1EF,England,Nottinghamshire County Teaching,-1.216359,52.926501
YO7 3PH,England,North Yorkshire and York,-1.431844,54.172367
DN4 0HJ,England,Doncaster,-1.155372,53.513531
BN17 6LX,England,West Sussex,-0.528322,50.819184
IP17 1RJ,England,Suffolk,1.499726,52.169458
OX16 2NX,England,Oxfordshire,-1.345803,52.065872
B63 3RZ,England,Dudley,-2.060617,52.456573
UB1 2PR,England,Ealing,-0.375826,51.51659
BN43 5GT,England,West Sussex,-0.274005,50.843714
G76 7UR,Scotland,East Renfrewshire Community Health and Care Partnership,-4.290391,55.785963
TS25 2JR,England,Hartlepool,-1.241373,54.652193
CO7 7RA,England,North East Essex,0.948456,51.9218
GU7 2QA,England,Surrey,-0.641354,51.185212
G72 7LW,Scotland,South Lanarkshire Community Health Partnership,-4.15336,55.819932
PR3 0RS,England,North Lancashire Teaching,-2.761392,53.850521
B30 1TJ,England,South Birmingham,-1.942566,52.431546
OL10 2TL,England,"Heywood, Middleton and Rochdale",-2.233194,53.583731
LS9 6NG,England,Leeds,-1.500021,53.802131
PL14 6EL,England,Cornwall and Isles of Scilly,-4.482127,50.496372
PE34 4LD,England,Norfolk,0.306974,52.764641
PA16 9HE,Scotland,Inverclyde Community Health and Care Partnership,-4.78688,55.937764
EX6 8FN,England,Devon,-3.502716,50.684888
ST2 9DP,England,Stoke on Trent,-2.12516,53.023458
B14 7TH,England,South Birmingham,-1.898367,52.431966
SP10 3NE,England,Hampshire,-1.504955,51.212031
NW10 1RP,England,Brent Teaching,-0.245094,51.554771
CT6 5DZ,England,Eastern and Coastal Kent,1.126135,51.358939
HA5 3UN,England,Harrow,-0.398101,51.599328
SW1V 3QD,England,Westminster,-0.133402,51.488011
KT19 9BY,England,Surrey,-0.261058,51.347568
IP23 8JP,England,Suffolk,1.026479,52.306786
BN6 8LN,England,West Sussex,-0.140239,50.923381
WA5 4PY,England,Warrington,-2.650676,53.429627
M20 4RU,England,Manchester Teaching,-2.216722,53.431051
SG14 3DR,England,Hertfordshire,-0.088107,51.805998
WV99 2FG,England,Telford and Wrekin,-2.420272,52.671355
WV3 0BZ,England,Wolverhampton City,-2.142081,52.580003
